row_id,price_single,price_min,price_max,log_price_single,log_price_min,log_price_max,durasi_hari,log_durasi,rating_imputed,has_rating,skill_count,has_premium_skill,price_range_width,has_price_range,title_length,title_word_count,desc_length,has_description,has_urgency,is_service_based,kategori_Grafis & Desain,kategori_Pemasaran & Periklanan,kategori_Penulisan & Penerjemahan,kategori_Visual & Audio,kategori_Web dan Pemrograman,platform_fastwork,platform_projects,platform_sribu,skill_seo,skill_logo_design,skill_video_editing,skill_tiktok_ads,skill_translation,skill_ui_ux_design,skill_content_writing,skill_animation,skill_instagram,skill_wordpress,skill_machine_learning,skill_data_analysis,skill_figma,skill_branding,skill_excel,skill_flutter,skill_google_ads,skill_python,skill_canva,skill_copywriting,skill_react,skill_laravel,skill_kotlin,skill_data_science,skill_html_css,skill_deep_learning,skill_meta_ads,skill_react_native,skill_php,skill_java,skill_javascript,skill_nextjs,skill_facebook_ads,skill_after_effects,skill_3d_modeling,skill_video_production,skill_tableau,skill_power_bi,skill_running,skill_adobe_xd,skill_mobile_programming,skill_swift,skill_website_building,skill_laravel_framework,skill_website
1894,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,7.0,2.0794415416798357,5.0,1,1,0,0.0,0,82,13,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,150000.0,150000.0,150000.0,11.918397239722838,11.918397239722838,11.918397239722838,2.0,1.0986122886681098,4.8,1,0,0,0.0,0,56,6,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,1.0,0.6931471805599453,4.8,1,0,0,0.0,0,44,5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,125000.0,125000.0,125000.0,11.736077016252437,11.736077016252437,11.736077016252437,3.0,1.3862943611198906,5.0,1,0,0,0.0,0,24,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,1.0,0.6931471805599453,4.9,1,2,0,0.0,0,70,10,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,70000.0,70000.0,70000.0,11.156264806643742,11.156264806643742,11.156264806643742,1.0,0.6931471805599453,4.8,1,1,0,0.0,0,47,6,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,2.0,1.0986122886681098,5.0,1,1,0,0.0,0,20,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,55000.0,55000.0,55000.0,10.915106645867503,10.915106645867503,10.915106645867503,3.0,1.3862943611198906,4.9,1,1,0,0.0,0,41,6,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,2.0,1.0986122886681098,4.8,1,0,0,0.0,0,64,11,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,3.0,1.3862943611198906,4.8,1,2,0,0.0,0,60,7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,2.0,1.0986122886681098,4.8,1,0,0,0.0,0,58,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,1.0,0.6931471805599453,4.9,1,1,0,0.0,0,66,10,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,3.0,1.3862943611198906,4.9,1,0,0,0.0,0,40,7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,1.0,0.6931471805599453,4.8,1,2,0,0.0,0,96,11,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,200000.0,200000.0,200000.0,12.206077645517674,12.206077645517674,12.206077645517674,1.0,0.6931471805599453,5.0,0,1,0,0.0,0,64,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,1.0,0.6931471805599453,4.9,1,0,0,0.0,0,21,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,90000.0,90000.0,90000.0,11.407576060361786,11.407576060361786,11.407576060361786,1.0,0.6931471805599453,5.0,1,2,0,0.0,0,88,13,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,100000.0,100000.0,100000.0,11.51293546492023,11.51293546492023,11.51293546492023,1.0,0.6931471805599453,4.9,1,0,0,0.0,0,81,12,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,120000.0,120000.0,120000.0,11.695255355062795,11.695255355062795,11.695255355062795,14.0,2.70805020110221,5.0,1,0,0,0.0,0,44,6,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,1.0,0.6931471805599453,4.9,1,0,0,0.0,0,38,7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,599900.0,599900.0,599900.0,13.304519920584285,13.304519920584285,13.304519920584285,5.0,1.791759469228055,4.8,1,0,0,0.0,0,35,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,1.0,0.6931471805599453,4.9,1,0,0,0.0,0,72,10,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,3.0,1.3862943611198906,4.6,1,1,0,0.0,0,21,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,1.0,0.6931471805599453,4.8,1,0,0,0.0,0,53,10,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918,250000.0,250000.0,250000.0,12.429220196836383,12.429220196836383,12.429220196836383,2.0,1.0986122886681098,5.0,1,0,0,0.0,0,39,5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,1.0,0.6931471805599453,5.0,1,1,0,0.0,0,50,6,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,3.0,1.3862943611198906,4.8,1,0,0,0.0,0,57,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,100000.0,100000.0,100000.0,11.51293546492023,11.51293546492023,11.51293546492023,2.0,1.0986122886681098,4.7,1,0,0,0.0,0,75,11,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,400000.0,400000.0,400000.0,12.899222326086994,12.899222326086994,12.899222326086994,30.0,3.4339872044851463,4.5,1,0,0,0.0,0,46,6,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1923,250000.0,250000.0,250000.0,12.429220196836383,12.429220196836383,12.429220196836383,1.0,0.6931471805599453,4.9,1,1,0,0.0,0,73,10,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,2.0,1.0986122886681098,5.0,0,1,0,0.0,0,55,7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,800000.0,800000.0,800000.0,13.592368256649284,13.592368256649284,13.592368256649284,5.0,1.791759469228055,4.8,1,0,0,0.0,0,36,5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,75000.0,75000.0,75000.0,11.225256725762893,11.225256725762893,11.225256725762893,2.0,1.0986122886681098,5.0,0,0,0,0.0,0,42,5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,100000.0,100000.0,100000.0,11.51293546492023,11.51293546492023,11.51293546492023,2.0,1.0986122886681098,4.7,1,2,0,0.0,0,44,7,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,2.0,1.0986122886681098,4.6,1,0,0,0.0,0,52,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,2.0,1.0986122886681098,5.0,1,2,0,0.0,0,64,9,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,1.0,0.6931471805599453,5.0,1,2,0,0.0,0,75,9,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931,100000.0,100000.0,100000.0,11.51293546492023,11.51293546492023,11.51293546492023,2.0,1.0986122886681098,5.0,0,0,0,0.0,0,61,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,2.0,1.0986122886681098,5.0,0,2,0,0.0,0,38,5,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,3.0,1.3862943611198906,5.0,0,0,0,0.0,0,59,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,75000.0,75000.0,75000.0,11.225256725762893,11.225256725762893,11.225256725762893,1.0,0.6931471805599453,5.0,0,1,0,0.0,0,90,12,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,2.0,1.0986122886681098,5.0,0,1,0,0.0,0,43,6,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,2.0,1.0986122886681098,5.0,0,2,0,0.0,0,66,9,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,100000.0,100000.0,100000.0,11.51293546492023,11.51293546492023,11.51293546492023,1.0,0.6931471805599453,4.5,1,0,0,0.0,0,85,11,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,150000.0,150000.0,150000.0,11.918397239722838,11.918397239722838,11.918397239722838,1.0,0.6931471805599453,5.0,0,1,0,0.0,0,86,11,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,75000.0,75000.0,75000.0,11.225256725762893,11.225256725762893,11.225256725762893,2.0,1.0986122886681098,5.0,0,1,0,0.0,0,22,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,100000.0,100000.0,100000.0,11.51293546492023,11.51293546492023,11.51293546492023,5.0,1.791759469228055,5.0,0,1,0,0.0,0,70,10,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,125000.0,125000.0,125000.0,11.736077016252437,11.736077016252437,11.736077016252437,2.0,1.0986122886681098,5.0,0,1,0,0.0,0,34,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,1.0,0.6931471805599453,5.0,0,0,0,0.0,0,34,6,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,100000.0,100000.0,100000.0,11.51293546492023,11.51293546492023,11.51293546492023,30.0,3.4339872044851463,5.0,0,1,0,0.0,0,51,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,2.0,1.0986122886681098,5.0,0,0,0,0.0,0,44,7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,2.0,1.0986122886681098,5.0,0,1,0,0.0,0,38,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,2.0,1.0986122886681098,5.0,0,0,0,0.0,0,24,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,100000.0,100000.0,100000.0,11.51293546492023,11.51293546492023,11.51293546492023,2.0,1.0986122886681098,5.0,0,0,0,0.0,0,46,7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,2.0,1.0986122886681098,5.0,0,0,0,0.0,0,20,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,100000.0,100000.0,100000.0,11.51293546492023,11.51293546492023,11.51293546492023,1.0,0.6931471805599453,5.0,0,1,0,0.0,0,85,13,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,1.0,0.6931471805599453,4.6,1,0,0,0.0,0,31,5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,3.0,1.3862943611198906,5.0,0,1,0,0.0,0,67,10,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,1.0,0.6931471805599453,5.0,1,0,0,0.0,0,46,7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,2.0,1.0986122886681098,5.0,0,2,0,0.0,0,72,9,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,1500000.0,1500000.0,1500000.0,14.220976332738882,14.220976332738882,14.220976332738882,30.0,3.4339872044851463,5.0,0,2,0,0.0,0,96,18,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,1500000.0,1500000.0,1500000.0,14.220976332738882,14.220976332738882,14.220976332738882,1.0,0.6931471805599453,5.0,0,0,0,0.0,0,33,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,1.0,0.6931471805599453,5.0,0,2,0,0.0,0,63,9,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,450000.0,450000.0,450000.0,13.017005083966255,13.017005083966255,13.017005083966255,5.0,1.791759469228055,5.0,0,0,0,0.0,0,45,7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,100000.0,100000.0,100000.0,11.51293546492023,11.51293546492023,11.51293546492023,1.0,0.6931471805599453,5.0,0,0,0,0.0,0,20,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,200000.0,200000.0,200000.0,12.206077645517674,12.206077645517674,12.206077645517674,2.0,1.0986122886681098,5.0,0,0,0,0.0,0,20,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,1.0,0.6931471805599453,5.0,0,1,0,0.0,0,53,7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,2.0,1.0986122886681098,5.0,0,0,0,0.0,0,27,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,70000.0,70000.0,70000.0,11.156264806643742,11.156264806643742,11.156264806643742,1.0,0.6931471805599453,5.0,0,2,0,0.0,0,94,12,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,1.0,0.6931471805599453,5.0,0,0,0,0.0,0,40,7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,50000.0,50000.0,50000.0,10.819798284210286,10.819798284210286,10.819798284210286,2.0,1.0986122886681098,4.5,1,1,0,0.0,0,56,7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
