platform,kategori_utama,sub_kategori,judul_listing,harga,rating,jumlah_order,durasi_hari,skills,url_listing
fastwork,Grafis & Desain,Infografis,Desain Poster/Infografis/Brosur,100000.0,,,2.0,,https://fastwork.id/user/renaldifreelance/infographics-14166684?badges=&page=5&position=27&source=browse&subcategorySlug=infographics
fastwork,Grafis & Desain,Infografis,JASA DESAIN INFOGRAFIS,100000.0,,,7.0,,https://fastwork.id/user/fvtyna/infographics-16038580?badges=&page=5&position=28&source=browse&subcategorySlug=infographics
fastwork,Grafis & Desain,Infografis,Design Infografis Informatif 𐦂𖨆𐀪𖠋,100000.0,,,3.0,,https://fastwork.id/user/valkireinaa/infographics-90929169?badges=&page=5&position=29&source=browse&subcategorySlug=infographics
fastwork,Grafis & Desain,Infografis,Komunikasi,250000.0,,,,,https://fastwork.id/user/30hanifah/infographics-42169854?badges=&page=5&position=30&source=browse&subcategorySlug=infographics
fastwork,Grafis & Desain,Infografis,Next Generation,100000.0,,,,,https://fastwork.id/user/je03061992/infographics-38603024?badges=&page=5&position=31&source=browse&subcategorySlug=infographics
fastwork,Grafis & Desain,Infografis,Desain Poster Ilmiah/Infografis/Kompetisi/Konferensi,100000.0,,,1.0,,https://fastwork.id/user/ur.desain/infographics-39926225?badges=&page=5&position=32&source=browse&subcategorySlug=infographics
fastwork,Grafis & Desain,Infografis,JASA PEMBUATAN SELEBARAN INFORMASI,100000.0,,,,,https://fastwork.id/user/thaniaputri26/infographics-60287180?badges=&page=5&position=33&source=browse&subcategorySlug=infographics
fastwork,Grafis & Desain,Infografis,DESAIN POSTER & INFOGRAFIS MODERN (1-2 HARI JADI),100000.0,,,2.0,,https://fastwork.id/user/agnessia23/infographics-30951962?badges=&page=5&position=34&source=browse&subcategorySlug=infographics
fastwork,Grafis & Desain,Infografis,INFOGRAFIS - PERSONAL BRANDING,150000.0,,,1.0,,https://fastwork.id/user/ntd1s0b2/infographics-97462213?badges=&page=5&position=35&source=browse&subcategorySlug=infographics
fastwork,Grafis & Desain,Infografis,Visualisasi Data,100000.0,,,1.0,,https://fastwork.id/user/rkperdana/infographics-96247469?badges=&page=5&position=36&source=browse&subcategorySlug=infographics
fastwork,Grafis & Desain,Infografis,"Jasa Desain Poster & Infografis | Ilmiah, Produk, Sosmed, Proposal – Cepat & Profesional",100000.0,,,3.0,,https://fastwork.id/user/hibahmujahidah/infographics-41007957?badges=&page=5&position=37&source=browse&subcategorySlug=infographics
fastwork,Grafis & Desain,Infografis,Desain infografis modern tidak banyak text dan menarik secara visual,150000.0,,,1.0,,https://fastwork.id/user/aazizah/infographics-76518616?badges=&page=5&position=38&source=browse&subcategorySlug=infographics
fastwork,Grafis & Desain,Infografis,Desain Poster Kesehatan,100000.0,,,1.0,,https://fastwork.id/user/nuraevindah/infographics-78447879?badges=&page=5&position=39&source=browse&subcategorySlug=infographics
fastwork,Grafis & Desain,Infografis,Desain Poster Infografis Profesional & Berkualitas,100000.0,,,2.0,,https://fastwork.id/user/lrvjjkds/infographics-19227420?badges=&page=5&position=40&source=browse&subcategorySlug=infographics
fastwork,Grafis & Desain,Presentasi,Jasa Pembuatan Power Point Professional Cepat dan Terjangkau,89000.0,4.9,147.0,2.0,,https://fastwork.id/user/nabilapr22/presentation-82673859?badges=&page=1&position=1&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"PEMBUATAN PRESENTASI POWER POINT PROFESIONAL, 24 JAM LANGSUNG JADI",50000.0,4.8,,1.0,,https://fastwork.id/user/mohhisyam/presentation-30432515?badges=milestone&page=1&position=2&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,JASA DESAIN PRESENTASI BERKUALITAS REVISI UNLIMITED 1 HARI JADI,55000.0,5.0,15.0,1.0,,https://fastwork.id/user/ihzam26/presentation-67130421?badges=milestone&page=1&position=3&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Jasa Desain Presentasi PPT Profesional | PowerPoint, Canva, Pitch Deck 24 JAM",50000.0,4.8,54.0,1.0,Canva,https://fastwork.id/user/maheshanwork/presentation-47147732?badges=rehire&page=1&position=4&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"JASA DESAIN PRESENTASI PROFESIONAL & MENARIK | UNTUK SKRIPSI, TESIS, COMPANY, SEMINAR, DLL",100000.0,5.0,9.0,1.0,,https://fastwork.id/user/verovmw/presentation-67073386?badges=rehire&page=1&position=5&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Jasa Desain Slide Presentasi & Pitch Deck Canva Profesional: Bisnis, Akademik, dan Seminar",51000.0,4.8,75.0,1.0,Canva,https://fastwork.id/user/ontask.id/presentation-26293088?badges=milestone%2Crehire&page=1&position=6&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Presentasi Kreatif Unik Profesional Company Profile,200000.0,4.2,4.0,4.0,,https://fastwork.id/user/evelynsc/presentation-51734216?badges=&page=1&position=7&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Pembuatan PowerPoint Ilmiah, Proposal, dan Media Pembelajaran",60000.0,5.0,56.0,1.0,,https://fastwork.id/user/afinayusradinan/presentation-20222813?badges=rehire&page=1&position=8&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Presentasi → Desain PowerPoint / Presentasi,150000.0,4.9,4.0,2.0,,https://fastwork.id/user/farhan03/presentation-34133469?badges=&page=1&position=9&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,SEHARI JADI! JASA DESIGN PPT CANVA PRO CEPAT DAN MURAH,50000.0,4.9,35.0,1.0,Canva,https://fastwork.id/user/tanayasufi/presentation-67196168?badges=rehire&page=1&position=10&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,JASA PRESENTASI POWERPOINT 24 JAM JADI,50000.0,4.7,18.0,1.0,,https://fastwork.id/user/qqlamsvu/presentation-46041909?badges=&page=1&position=11&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Desain Presentasi Profesional, Minimalis, & Menarik (with Canva) selesai cepat",85000.0,4.9,149.0,1.0,Canva,https://fastwork.id/user/lialisti.va/presentation-41429971?badges=rehire&page=1&position=12&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Desain PowerPoint Elegan 24 Jam Jadi,65000.0,4.9,67.0,1.0,,https://fastwork.id/user/neolayalia/presentation-44088741?badges=rehire&page=1&position=13&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Jasa Desain Presentasi (PPT, Canva, Google Slides)",50000.0,4.9,53.0,1.0,Canva,https://fastwork.id/user/muhansyari/presentation-20744214?badges=rehire&page=1&position=14&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Pitch Deck | Data Visualisasi, Presentasi, Company Profile",120000.0,5.0,7.0,1.0,,https://fastwork.id/user/rohisrachman/presentation-18322481?badges=&page=1&position=15&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Desain & Penyusunan PPT Ilmiah untuk Kompetisi, Simposium & Oral Presentation",350000.0,5.0,3.0,5.0,,https://fastwork.id/user/widyanti03/presentation-94511990?badges=&page=1&position=16&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Desain Presentasi/Pitch Deck High Quality,150000.0,4.7,41.0,7.0,,https://fastwork.id/user/letusdoo/presentation-90318936?badges=milestone%2Crehire&page=1&position=17&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,JASA PEMBUATAN PRESENTASI POWERPOINT DESIGN DALAM WAKTU CEPAT 24 JAM LANGSUNG BERES JADI,100000.0,4.9,91.0,1.0,,https://fastwork.id/user/ivanandikaid/presentation-18172314?badges=&page=1&position=18&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Pembuatan Presentasi Power Point Cepat dan Terjangkau,60000.0,4.9,9.0,1.0,,https://fastwork.id/user/chichicreativa.id/presentation-31401101?badges=&page=1&position=19&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,PERHATIAN!! Disini ada Jasa Pembuatan PPT Jurusan Keteknikan (1-3 hari),60000.0,4.9,14.0,1.0,,https://fastwork.id/user/yuyunrf/presentation-72340039?badges=&page=1&position=20&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Presentasi Akademik + Naskah Lisan,75000.0,4.9,4.0,3.0,,https://fastwork.id/user/livianaia/presentation-48328430?badges=&page=1&position=21&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"PPT MENARIK UNTUK SEMUA JENIS TUGAS KULIAH, SEMPRO, SIDANG DAN COMPANY PROFILE",50000.0,4.9,394.0,1.0,,https://fastwork.id/user/ruthpurba/presentation-64454030?badges=rehire&page=1&position=22&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Pembuatan Presentasi / Desain PowerPoint 24 Jam,50000.0,,1.0,1.0,,https://fastwork.id/user/muhfaiizr/presentation-25810845?badges=&page=1&position=23&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa PPT/Powerpoint 1 Hari Jadi | Skripsi Tesis Sempro Korporat | Semua Jurusan | Word/PDF → Slide,50000.0,4.9,29.0,1.0,,https://fastwork.id/user/rahmatia.sh/presentation-99699053?badges=&page=1&position=24&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"JASA DESAIN PPT AESTHETIC, MENARIK, & PROFESIONAL - 1 HARI JADI & UNLIMITED REVISI SAMPAI DEAL!",50000.0,4.8,43.0,1.0,,https://fastwork.id/user/yusuf.03/presentation-44000538?badges=&page=1&position=25&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Making Power Point + Design Power Point With Animation,50000.0,4.8,187.0,3.0,,https://fastwork.id/user/josephine8/presentation-23692271?badges=&page=1&position=26&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Desain Proposal/Presentation Deck/Company Profile,150000.0,5.0,5.0,2.0,,https://fastwork.id/user/dwimeitha/presentation-43810319?badges=&page=1&position=27&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,JASA EDITING POWERPOINT PRESENTASI,50000.0,5.0,6.0,2.0,,https://fastwork.id/user/melinda25/presentation-33429125?badges=&page=1&position=28&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,PEMBUATAN PRESENTASI POWER POINT MURAH BERKUALITAS 24 JAM JADI 5000/slide,50000.0,4.9,8.0,1.0,,https://fastwork.id/user/sahlaa.sazs/presentation-74615378?badges=&page=1&position=29&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Desain Presentasi, Infografis, Pitching, Company Profile Profesional",50000.0,5.0,55.0,2.0,,https://fastwork.id/user/ngolahdesain/presentation-20584826?badges=milestone%2Crehire&page=1&position=30&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Desain Slide PowerPoint (PPT), Infografis & Laporan - Cepat, Murah, & Revisi Sepuasnya",50000.0,5.0,2.0,2.0,,https://fastwork.id/user/danielvaliantchristy/presentation-27835591?badges=&page=1&position=31&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Membuat Presentasi, Canva, dan Google Slide dalam 24 Jam",50000.0,4.8,77.0,1.0,Canva,https://fastwork.id/user/mohhisyam/presentation-45481366?badges=milestone%2Crehire&page=1&position=32&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Edit dan Desain PowerPoint (PPT) Cepat dan Rapi,50000.0,4.8,11.0,1.0,,https://fastwork.id/user/pritafw/presentation-54237160?badges=&page=1&position=33&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Presentasi Tugas Akhir/Skripsi/Tugas Kuliah/Penelitian/Bisnis,50000.0,4.9,50.0,1.0,,https://fastwork.id/user/rendarzkt/presentation-24414413?badges=rehire&page=1&position=34&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"PEMBUATAN PRESENTASI POWER POINT PROFESIONAL, 1 HARI JADI",50000.0,4.9,8.0,1.0,,https://fastwork.id/user/bysfryn/presentation-33380973?badges=&page=1&position=35&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"PEMBUATAN TUGAS PPT UNTUK SEKOLAH, KULIAH S1 dan S2. 1x24 Jam",80000.0,5.0,6.0,2.0,,https://fastwork.id/user/rickylim43/presentation-58043145?badges=rehire&page=1&position=36&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,BEST DEAL | Jasa Pembuatan PPT Sidang/Sempro/Tugas Akhir Animasi Morph – Harga per Slide,50000.0,4.9,23.0,,,https://fastwork.id/user/reihanalavi/presentation-72283892?badges=rehire%2Cmilestone&page=1&position=37&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"MENERIMA PEMBUATAN PRESENTASI MS POWER POINT, PPT 1 HARI JADI",100000.0,4.9,336.0,1.0,,https://fastwork.id/user/ketikweb/presentation-84113824?badges=rehire&page=1&position=38&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Desain PPT Seminar | Company | Sidang | Power Point,60000.0,4.9,295.0,1.0,,https://fastwork.id/user/tjhann/presentation-99794339?badges=rehire&page=1&position=39&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Powerpoint,50000.0,,,,,https://fastwork.id/user/rezataufikr/presentation-85187723?badges=&page=1&position=40&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Desain PPT Presentasi Canva Rapi & Profesional,70000.0,5.0,6.0,1.0,Canva,https://fastwork.id/user/naurahanin/presentation-35177308?badges=&page=2&position=1&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Buat PPT Murah,50000.0,5.0,1.0,1.0,,https://fastwork.id/user/shntaah/presentation-22227004?badges=&page=2&position=2&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,JASA EDIT PRESENTASI,50000.0,5.0,1.0,1.0,,https://fastwork.id/user/sumadewi/presentation-25873529?badges=&page=2&position=3&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"PEMBUATAN DESAIN PRESENTASI POWER POINT (PPT) MENARIK, 1 HARI LANGSUNG JADI",50000.0,4.7,17.0,2.0,,https://fastwork.id/user/fadillamalia/presentation-41332918?badges=&page=2&position=4&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Power Point express 24 jam jadi,55000.0,4.5,61.0,1.0,Express.js,https://fastwork.id/user/keke123/presentation-59433874?badges=&page=2&position=5&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Jasa Powerpoint/PPTX Pembuatan Presentasi,Pembelajaran,dll, cepat, Bebas Revisi, dan Profesional",50000.0,5.0,8.0,1.0,,https://fastwork.id/user/bonyha/presentation-98261832?badges=rehire&page=2&position=6&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Desain Presentasi, Pitch Deck & Visualisasi Data Excel Profesional",75000.0,5.0,1.0,2.0,,https://fastwork.id/user/gerymaulana/presentation-47904455?badges=&page=2&position=7&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Joki PPT Profesional, Rapi & Cepat I Untuk Skripsi, Sidang, Kantor I Gratis Revisi 3x",50000.0,5.0,1.0,,,https://fastwork.id/user/imamsyp/presentation-96333683?badges=&page=2&position=8&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Desain Presentasi Professional Power Point,50000.0,5.0,10.0,1.0,,https://fastwork.id/user/alfianfrds17/presentation-44327514?badges=&page=2&position=9&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Pembuatan Presentasi PowerPoint,120000.0,4.9,24.0,1.0,,https://fastwork.id/user/ndyhanani/presentation-33990692?badges=rehire&page=2&position=10&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Presentasi & Poster Penelitian/Akademik,100000.0,5.0,2.0,1.0,,https://fastwork.id/user/_sera.la/presentation-10768816?badges=&page=2&position=11&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Desain PPT dengan Visualisasi Menarik, Jadi 1 hari",100000.0,5.0,7.0,1.0,,https://fastwork.id/user/iamharahap/presentation-82944846?badges=rehire&page=2&position=12&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,PEMBUATAN PRESENTASI POWER POINT/CANVA/GOOGLE SLIDES UNTUK SEMUA JENIS PEKERJAAN,50000.0,5.0,1.0,1.0,Canva,https://fastwork.id/user/ariwi4575/presentation-98243689?badges=&page=2&position=13&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Jasa Pembuatan PowerPoint, 1 Hari Jadi",65000.0,5.0,1.0,1.0,,https://fastwork.id/user/berlianm/presentation-16964719?badges=&page=2&position=14&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Desain PowerPoint Profesional | Presentasi Bisnis, Pitch Deck, Company Profile",150000.0,5.0,8.0,2.0,,https://fastwork.id/user/dwifebri/presentation-60392834?badges=milestone&page=2&position=15&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,JASA BUAT PPT CEPAT / EDIT PPT,50000.0,5.0,1.0,,,https://fastwork.id/user/dhininoorfhatdilla_/presentation-70063863?badges=&page=2&position=16&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Konsultasi Desain Power Point Interaktif,70000.0,5.0,29.0,2.0,,https://fastwork.id/user/randu4/presentation-53690858?badges=&page=2&position=17&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Investor Pitchdeck | Deck Business Proposal,999000.0,5.0,6.0,7.0,,https://fastwork.id/user/vinicloudstudio/presentation-23022058?badges=rehire&page=2&position=18&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Pembuatan Power Point dengan Desain Kreatif dan Inovatif,50000.0,4.9,12.0,1.0,,https://fastwork.id/user/linasari/presentation-71897689?badges=&page=2&position=19&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,POWER POINT PRESENTATION DESIGN/TUGAS KULIAH/TESIS/SKRIPSI/COMPANY PROFIL/TUGAS SEKOLAH/DLL,50000.0,5.0,22.0,2.0,,https://fastwork.id/user/manbii/presentation-66367958?badges=rehire&page=2&position=20&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Pembuatan PPT 24 Jam (ONE DAY SERVICE),50000.0,5.0,1.0,1.0,,https://fastwork.id/user/karismaph/presentation-13266784?badges=&page=2&position=21&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Desain presentasi tugas kuliah | sidang | portofolio | video pembelajaran,50000.0,5.0,4.0,1.0,,https://fastwork.id/user/studioan/presentation-23938868?badges=&page=2&position=22&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,PPT Presentasi Pekerjaan baik Formal atau NonFormal,50000.0,4.9,29.0,1.0,,https://fastwork.id/user/hardianirahmatul/presentation-77375681?badges=&page=2&position=23&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Desain Presentasi Company,50000.0,5.0,1.0,,,https://fastwork.id/user/spristanti12/presentation-80512606?badges=&page=2&position=24&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Modul E-Learning Dengan Articulate Storyline & Power Point,550000.0,5.0,1.0,6.0,,https://fastwork.id/user/fadli18/presentation-24955867?badges=&page=2&position=25&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Design PPT High Quality,50000.0,5.0,5.0,1.0,,https://fastwork.id/user/sindy19_/presentation-80173538?badges=&page=2&position=26&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Invesment Ready Deck (pitch + business plan -Paket Lengkap),2500000.0,4.9,5.0,2.0,,https://fastwork.id/user/guswa19/presentation-33306298?badges=milestone&page=2&position=27&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Jasa pembuatan slide untuk presentasi mengajar, proyek dan sejenisnya",50000.0,,,1.0,,https://fastwork.id/user/sitifauziaharifin/presentation-61612417?badges=&page=2&position=28&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Pembuatan PPT yang Menarik dan Informatif,50000.0,4.8,18.0,2.0,,https://fastwork.id/user/riantisftr/presentation-96655356?badges=&page=2&position=29&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Rendering Video & Foto 3D Interior / Exterior,150000.0,5.0,1.0,3.0,,https://fastwork.id/user/raflyakmal.interior/presentation-23254944?badges=&page=2&position=30&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Pembuatan Power Point,50000.0,5.0,1.0,3.0,,https://fastwork.id/user/nisbatun/presentation-51187055?badges=&page=2&position=31&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Desain Slide Powerpoint,50000.0,5.0,4.0,1.0,,https://fastwork.id/user/valoza_/presentation-27151022?badges=&page=2&position=32&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,PPT Proposal Bisnis,60000.0,4.9,18.0,2.0,,https://fastwork.id/user/fca939/presentation-42024191?badges=&page=2&position=33&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Desain Presentasi Powerpoint Tugas Akhir, Tesis, dll | Gratis Revisi Unlimited",50000.0,4.9,37.0,1.0,,https://fastwork.id/user/ivanauzanb/presentation-70275558?badges=&page=2&position=34&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Jasa Desain Presentasi Cepat, Keren, Profesional, 1 Hari Jadi",50000.0,4.9,22.0,1.0,,https://fastwork.id/user/creamotion/presentation-57468372?badges=&page=2&position=35&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Design Canva untuk Presentasi/Media Sosial/dll,55000.0,4.9,102.0,1.0,Canva,https://fastwork.id/user/rikakusuma/presentation-79725006?badges=rehire&page=2&position=36&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Jasa Desain PowerPoint (PPT) Profesional untuk Pitch Deck, Company Profil, Seminar, dll.",70000.0,4.7,12.0,1.0,,https://fastwork.id/user/kamilouri/presentation-21986567?badges=&page=2&position=37&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Powerpoint Interaktif, Bagi Anda yang Tidak Punya Waktu!",50000.0,4.9,12.0,7.0,,https://fastwork.id/user/gilbert613/presentation-79563527?badges=rehire&page=2&position=38&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,High Quality Graphic Design Powerpoint Presentation 12 Hour Complete! ( Unlimited Revision One Day ),85000.0,4.8,299.0,2.0,,https://fastwork.id/user/anstudione/presentation-37947081?badges=rehire&page=2&position=39&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"JASA PEMBUATAN DESAIN PRESENTASI POWER POINT, 24 JAM JADI.",87000.0,4.8,2.0,1.0,,https://fastwork.id/user/hasnafath/presentation-75954318?badges=&page=2&position=40&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Jasa Pembuatan Powerpoint (PPT) | Cepat, Murah, dan Tepat",85000.0,5.0,5.0,1.0,,https://fastwork.id/user/evisurya50/presentation-28807986?badges=&page=3&position=1&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Template ppt presentasi interaktif untuk kebutuhan E-Course, Presentation dan Webinar Creator",100000.0,5.0,3.0,1.0,,https://fastwork.id/user/ardins/presentation-78826124?badges=&page=3&position=2&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Pembuatan presentasi modern hingga menjadi video yang menarik,50000.0,5.0,1.0,3.0,,https://fastwork.id/user/matoandir/presentation-11567429?badges=&page=3&position=3&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,POWERPOINT PROFESSIONAL PRESENTATION MODERN DAN PREMIUM,100000.0,4.8,34.0,2.0,,https://fastwork.id/user/davit12/presentation-38662128?badges=&page=3&position=4&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,PEMBUATAN PRESENTASI MENGGUNAKAN CANVA ATAU POWER POINT,50000.0,5.0,1.0,2.0,Canva,https://fastwork.id/user/x.khilmaa/presentation-34881933?badges=&page=3&position=5&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Desain PPT Canva Menarik,150000.0,,,2.0,Canva,https://fastwork.id/user/sherly_11/presentation-16468495?badges=&page=3&position=6&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"DESAIN PRESENTASI MENARIK (Pitch Deck, Company Profile, Slide Kantor) — SIAP DALAM 24 JAM!!",50000.0,5.0,1.0,1.0,,https://fastwork.id/user/eldini/presentation-10436957?badges=&page=3&position=7&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,PROMO !! JASA DESIGN POWER POINT,150000.0,4.7,30.0,3.0,,https://fastwork.id/user/yudesign/presentation-90568664?badges=&page=3&position=8&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,JASA PEMBUATAN PPT MENARIK DAN MURAH,50000.0,4.7,11.0,2.0,,https://fastwork.id/user/novianti98/presentation-71588899?badges=&page=3&position=9&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Desain Presentasi Powerpoint untuk Tesis dan Tugas akhir,200000.0,4.7,41.0,4.0,,https://fastwork.id/user/fabio23/presentation-66816464?badges=&page=3&position=10&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Desain PPT medis/kesehatan,50000.0,,1.0,3.0,,https://fastwork.id/user/workwithdray/presentation-78585127?badges=&page=3&position=11&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Jasa Slide Presentasi Profesional – Untuk Bisnis, Tugas, dan Segala Kebutuhan",75000.0,5.0,2.0,1.0,,https://fastwork.id/user/finslidpro/presentation-77686347?badges=&page=3&position=12&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"DESAIN PPT MENARIK, UNIK UNTUK KULIAH, BISNIS ATAU EVENT, JADI DALAM 1 HARI",50000.0,4.8,53.0,1.0,,https://fastwork.id/user/kartika997/presentation-96188476?badges=&page=3&position=13&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Desain PPT / Desain Power Point untuk semua jenis tugas,75000.0,5.0,1.0,2.0,,https://fastwork.id/user/niadji/presentation-10485094?badges=&page=3&position=14&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,"Desain Power Point, via Ms. Power Point/CANVA",50000.0,4.8,28.0,1.0,Canva,https://fastwork.id/user/elvavinski/presentation-90544019?badges=&page=3&position=15&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Pembuatan POWER POINT 1 HARI JADI,50000.0,4.7,6.0,1.0,,https://fastwork.id/user/ardhitha/presentation-59355729?badges=rehire&page=3&position=16&source=browse&subcategorySlug=presentation
fastwork,Grafis & Desain,Presentasi,Jasa Desain Presentasi PPT Menarik & Edukatif (Canva/PowerPoint) - 24 Jam Jadi,75000.0,,,2.0,Canva,https://fastwork.id/user/chaaa.young/presentation-28755988?badges=&page=3&position=17&source=browse&subcategorySlug=presentation
